email,Age,Gender,Education Level,Years of Experience,Job Role,Industry,Current Job Title,Income Level,Location,AI Upskilling,AI Upskilling Type,Success in Hiring Process,Percentage Hike in Salary
,32,Male,Bachelor's,6,Engineer,Education,Financial Analyst,Medium,City_B,0,,0,1.535516684
,25,Female,High School,21,Manager,IT,Nurse,Low,City_A,0,,0,9.337208226
,47,Male,Ph.D.,28,Consultant,IT,Software Developer,High,City_A,0,,0,3.871750664
,26,Female,High School,4,Consultant,Healthcare,Financial Analyst,Low,City_B,0,,0,2.592780669
,57,Female,Master's,21,Consultant,Education,Teacher,Low,City_B,0,,0,6.740507833
,54,Male,High School,9,Manager,Finance,Teacher,High,City_C,0,,0,8.082965069
,35,Male,High School,5,Analyst,Finance,Financial Analyst,Low,City_B,0,,0,7.77910749
,53,Female,High School,10,Engineer,Finance,Teacher,Medium,City_A,0,,0,7.468364735
,28,Male,Ph.D.,15,Consultant,Healthcare,Software Developer,Low,City_B,0,,0,1.454769779
,31,Female,Master's,8,Manager,IT,Teacher,High,City_B,0,,0,8.039435673
,23,Female,Ph.D.,23,Consultant,Healthcare,Teacher,High,City_A,0,,0,5.516907771
,31,Male,Bachelor's,4,Analyst,IT,Financial Analyst,Medium,City_A,0,,0,6.84177418
,56,Female,Master's,26,Engineer,Finance,Software Developer,High,City_B,0,,0,9.607821621
,42,Female,High School,5,Consultant,Finance,Software Developer,Low,City_C,0,,0,8.296052846
,29,Female,High School,7,Manager,IT,Nurse,Low,City_C,0,,0,8.428348083
,39,Female,High School,6,Analyst,Finance,Software Developer,High,City_C,0,,0,2.63320497
,30,Female,Ph.D.,13,Engineer,Healthcare,Nurse,Medium,City_A,0,,0,5.287754137
,51,Female,Bachelor's,19,Manager,IT,Financial Analyst,Medium,City_A,0,,0,9.543929365
,25,Male,Master's,10,Consultant,Finance,Teacher,High,City_C,0,,0,6.244167269
,56,Female,Master's,15,Manager,Education,Software Developer,Low,City_B,0,,0,1.923277328
,35,Female,Ph.D.,3,Engineer,Finance,Nurse,High,City_B,0,,0,7.586378424
,35,Male,Bachelor's,18,Analyst,Education,Software Developer,High,City_B,0,,0,1.386341624
,58,Male,Master's,14,Analyst,Finance,Financial Analyst,Medium,City_A,0,,0,7.680675403
,41,Male,Ph.D.,3,Consultant,Education,Nurse,Low,City_A,0,,0,8.917953644
,50,Female,Bachelor's,11,Consultant,Finance,Nurse,Medium,City_C,0,,0,4.827251266
,44,Male,Bachelor's,10,Consultant,Education,Nurse,Medium,City_B,0,,0,4.722515767
,42,Female,Master's,29,Consultant,IT,Financial Analyst,Low,City_A,0,,0,3.737902395
,52,Female,Master's,17,Engineer,IT,Nurse,Low,City_A,0,,0,8.892444566
,53,Female,Bachelor's,13,Consultant,Education,Teacher,Low,City_C,0,,0,5.930061436
,28,Female,Master's,25,Manager,Finance,Financial Analyst,High,City_B,0,,0,6.213339466
,34,Male,Ph.D.,2,Engineer,Healthcare,Teacher,Low,City_A,0,,0,6.955366518
,44,Female,Bachelor's,28,Engineer,Healthcare,Teacher,High,City_A,0,,0,3.702078528
,29,Female,Master's,13,Consultant,Healthcare,Financial Analyst,Medium,City_A,0,,0,4.895076802
,33,Female,Master's,19,Engineer,Healthcare,Software Developer,Low,City_A,0,,0,7.67445186
,57,Female,Ph.D.,5,Manager,Education,Teacher,High,City_B,0,,0,9.869382717
,37,Female,Master's,16,Engineer,IT,Financial Analyst,High,City_C,0,,0,1.308749861
,47,Female,Master's,10,Engineer,IT,Teacher,High,City_B,0,,0,1.383836482
,50,Male,Master's,12,Manager,Healthcare,Nurse,High,City_C,0,,0,4.852742338
,50,Male,High School,20,Manager,IT,Teacher,Medium,City_A,0,,0,6.936596513
,27,Female,Ph.D.,13,Engineer,Education,Teacher,Low,City_B,0,,0,4.477281624
,58,Female,Ph.D.,21,Analyst,Healthcare,Teacher,Low,City_C,0,,0,9.996747886
,54,Female,High School,16,Engineer,Education,Nurse,Low,City_C,0,,0,2.758233323
,52,Female,Ph.D.,22,Manager,Education,Teacher,Low,City_A,0,,0,1.071329122
,39,Female,Master's,21,Manager,Finance,Financial Analyst,Low,City_C,0,,0,2.711164261
,59,Male,Master's,26,Manager,Education,Teacher,Low,City_C,0,,0,8.981581376
,52,Female,Master's,1,Analyst,Finance,Financial Analyst,High,City_C,0,,0,2.306340936
,37,Male,Ph.D.,22,Manager,Healthcare,Teacher,Low,City_A,0,,0,5.310773023
,58,Male,Ph.D.,9,Consultant,Education,Teacher,High,City_B,0,,0,4.773485626
,35,Male,Bachelor's,16,Consultant,IT,Teacher,Medium,City_A,0,,0,6.991527892
,25,Male,High School,19,Analyst,Healthcare,Software Developer,High,City_C,0,,0,1.491360278
,51,Male,Ph.D.,15,Manager,Education,Software Developer,Medium,City_C,0,,0,6.92875154
,54,Female,Bachelor's,18,Manager,Education,Nurse,Low,City_B,0,,0,4.192764796
,57,Female,High School,22,Consultant,IT,Financial Analyst,Medium,City_C,0,,0,9.334356032
,51,Female,High School,12,Consultant,Finance,Nurse,Medium,City_B,0,,0,8.639985966
,35,Female,Master's,14,Engineer,Education,Financial Analyst,High,City_C,0,,0,4.595556236
,44,Male,Master's,3,Analyst,Education,Nurse,High,City_C,0,,0,9.936026592
,49,Male,Bachelor's,4,Engineer,IT,Nurse,Medium,City_A,0,,0,1.467493774
,28,Female,Bachelor's,6,Analyst,Healthcare,Teacher,Medium,City_A,0,,0,8.097689981
,31,Male,Master's,16,Manager,Education,Teacher,Low,City_B,0,,0,4.904528716
,25,Female,Master's,28,Manager,Finance,Teacher,High,City_A,0,,0,4.899746301
,59,Male,High School,13,Analyst,Finance,Teacher,Medium,City_B,0,,0,2.531204183
,34,Male,High School,12,Engineer,IT,Teacher,High,City_A,0,,0,5.63391928
,42,Male,Ph.D.,22,Consultant,Finance,Nurse,Low,City_B,0,,0,1.762466472
,54,Male,Master's,12,Analyst,Education,Financial Analyst,Low,City_C,0,,0,6.549194611
,49,Female,High School,2,Analyst,Finance,Software Developer,Medium,City_B,0,,0,3.174313968
,44,Male,Bachelor's,29,Analyst,Education,Software Developer,Low,City_A,0,,0,7.523722412
,53,Female,High School,13,Manager,IT,Financial Analyst,Medium,City_B,0,,0,6.466253664
,26,Female,Master's,3,Analyst,Finance,Software Developer,High,City_A,0,,0,7.717645079
,47,Male,High School,13,Manager,Education,Nurse,High,City_C,0,,0,7.747678632
,47,Female,Master's,25,Consultant,Healthcare,Financial Analyst,Medium,City_A,0,,0,2.770381407
,24,Female,High School,2,Consultant,Education,Financial Analyst,Medium,City_C,0,,0,1.006072565
,45,Female,Ph.D.,19,Engineer,Education,Software Developer,Medium,City_C,0,,0,4.291851335
,55,Female,Ph.D.,9,Manager,IT,Software Developer,High,City_A,0,,0,9.271622942
,55,Male,Bachelor's,20,Consultant,Education,Nurse,High,City_C,0,,0,6.201094462
,41,Male,Bachelor's,1,Consultant,IT,Teacher,Low,City_A,0,,0,7.547518051
,51,Male,Master's,27,Engineer,Education,Financial Analyst,Low,City_B,0,,0,8.916133038
,41,Male,Master's,13,Engineer,Education,Teacher,High,City_C,0,,0,9.15452423
,39,Female,Master's,2,Engineer,Education,Software Developer,High,City_B,0,,0,5.761226416
,59,Female,High School,15,Manager,IT,Financial Analyst,Medium,City_B,0,,0,5.868478764
,41,Male,High School,19,Analyst,Education,Teacher,High,City_A,0,,0,8.658449571
,27,Male,High School,25,Manager,IT,Nurse,High,City_A,0,,0,8.267368918
,46,Female,Bachelor's,25,Engineer,Healthcare,Nurse,Low,City_C,0,,0,7.289727399
,24,Male,Master's,16,Analyst,IT,Nurse,Low,City_A,0,,0,6.440178647
,40,Female,High School,11,Consultant,Healthcare,Financial Analyst,Medium,City_B,0,,0,6.554935923
,31,Male,Bachelor's,15,Manager,IT,Financial Analyst,Low,City_B,0,,0,4.266202102
,26,Female,Ph.D.,6,Engineer,IT,Financial Analyst,Medium,City_B,0,,0,8.568259727
,43,Female,Master's,14,Engineer,Education,Financial Analyst,High,City_C,0,,0,6.560017346
,30,Male,Ph.D.,27,Analyst,Finance,Financial Analyst,High,City_A,0,,0,3.01175256
,54,Male,Bachelor's,6,Manager,Finance,Teacher,Medium,City_B,0,,0,3.158589507
,36,Male,Master's,19,Consultant,Education,Teacher,Low,City_C,0,,0,8.754427124
,45,Female,High School,5,Consultant,Healthcare,Nurse,Low,City_A,0,,0,6.631367911
,51,Male,Bachelor's,11,Analyst,Education,Teacher,High,City_A,0,,0,4.588337156
,57,Male,Ph.D.,4,Analyst,Finance,Teacher,Low,City_B,0,,0,2.683906833
,27,Male,Ph.D.,26,Consultant,IT,Nurse,Medium,City_C,0,,0,6.491943759
,36,Male,Ph.D.,26,Analyst,Education,Nurse,High,City_B,0,,0,2.65879342
,59,Male,Bachelor's,28,Analyst,Healthcare,Software Developer,Low,City_B,0,,0,5.231503281
,43,Female,Bachelor's,9,Manager,Education,Nurse,High,City_C,0,,0,7.097594808
,24,Male,Master's,9,Analyst,Finance,Teacher,High,City_B,0,,0,6.088738909
,50,Male,Master's,17,Engineer,IT,Financial Analyst,Low,City_C,0,,0,9.298899101
,50,Male,Ph.D.,8,Engineer,Finance,Nurse,Medium,City_C,0,,0,1.357490817
,52,Male,Bachelor's,15,Engineer,Finance,Software Developer,Low,City_B,0,,0,3.518153883
,23,Female,Master's,9,Analyst,Finance,Teacher,Low,City_B,0,,0,1.513774911
,56,Female,Bachelor's,5,Consultant,Finance,Software Developer,Low,City_A,0,,0,2.75143807
,30,Male,High School,4,Engineer,IT,Software Developer,Low,City_A,0,,0,2.115850023
,43,Male,Bachelor's,26,Manager,Finance,Teacher,Low,City_C,0,,0,7.593954643
,40,Male,Ph.D.,20,Analyst,Healthcare,Software Developer,Low,City_C,0,,0,4.324383472
,58,Female,Bachelor's,18,Consultant,Healthcare,Teacher,Medium,City_C,0,,0,9.325398441
,31,Female,Ph.D.,9,Consultant,Finance,Software Developer,High,City_A,0,,0,1.210399495
,42,Male,Master's,21,Analyst,Healthcare,Financial Analyst,Medium,City_B,0,,0,6.876317664
,38,Female,Master's,27,Analyst,Finance,Nurse,Low,City_B,0,,0,9.734903202
,24,Female,Master's,3,Manager,IT,Financial Analyst,Medium,City_A,0,,0,2.582548478
,28,Female,High School,22,Analyst,IT,Financial Analyst,High,City_B,0,,0,4.981890073
,58,Female,Ph.D.,9,Analyst,Healthcare,Software Developer,Medium,City_B,0,,0,7.317009021
,57,Female,High School,9,Consultant,Healthcare,Nurse,Low,City_B,0,,0,6.698241994
,24,Female,High School,28,Engineer,Finance,Nurse,High,City_A,0,,0,6.094244175
,34,Male,Master's,29,Engineer,Education,Nurse,Low,City_C,0,,0,3.940805143
,51,Female,Ph.D.,21,Consultant,Finance,Software Developer,Low,City_B,0,,0,7.553799582
,44,Male,Bachelor's,24,Analyst,Finance,Financial Analyst,High,City_B,0,,0,6.879297494
,28,Female,Bachelor's,4,Manager,IT,Teacher,High,City_C,0,,0,2.465202569
,51,Male,Ph.D.,21,Engineer,Education,Teacher,Low,City_B,0,,0,9.676816582
,50,Female,Bachelor's,7,Analyst,Education,Teacher,Medium,City_B,0,,0,6.00105618
,29,Male,Master's,7,Engineer,Finance,Nurse,High,City_C,0,,0,5.729154409
,31,Male,Master's,29,Consultant,IT,Teacher,Medium,City_A,0,,0,8.634130098
,54,Female,High School,23,Engineer,Healthcare,Financial Analyst,Medium,City_A,0,,0,6.763721596
,41,Male,Master's,8,Consultant,IT,Teacher,High,City_B,0,,0,1.670313579
,50,Male,Bachelor's,27,Consultant,Healthcare,Nurse,Medium,City_B,0,,0,5.559304364
,50,Female,High School,21,Consultant,IT,Nurse,High,City_C,0,,0,8.025368436
,42,Male,Ph.D.,1,Manager,Education,Teacher,High,City_C,0,,0,7.299821082
,22,Female,Ph.D.,27,Analyst,IT,Nurse,High,City_B,0,,0,9.736918517
,55,Male,High School,9,Consultant,Finance,Teacher,High,City_B,0,,0,1.224246517
,53,Male,Master's,25,Consultant,Healthcare,Nurse,Medium,City_A,0,,0,3.35097061
,35,Female,High School,23,Engineer,IT,Software Developer,Medium,City_A,0,,0,5.942408107
,58,Male,High School,12,Analyst,IT,Software Developer,High,City_A,0,,0,6.575408191
,56,Male,Master's,6,Manager,Healthcare,Financial Analyst,High,City_A,0,,0,3.469203873
,45,Female,Ph.D.,13,Manager,IT,Software Developer,High,City_C,0,,0,8.441214997
,22,Female,High School,29,Engineer,Healthcare,Teacher,High,City_A,0,,0,2.479130136
,27,Female,Ph.D.,5,Manager,Education,Nurse,Low,City_A,0,,0,1.007641987
,25,Male,Bachelor's,21,Engineer,Healthcare,Financial Analyst,Medium,City_B,0,,0,9.571522585
,59,Male,Master's,19,Analyst,Healthcare,Teacher,Medium,City_A,0,,0,4.52401115
,22,Female,Bachelor's,26,Engineer,Education,Teacher,High,City_B,0,,0,9.617408209
,52,Male,Ph.D.,1,Engineer,IT,Financial Analyst,Low,City_B,0,,0,3.501384403
,57,Male,Bachelor's,22,Consultant,IT,Financial Analyst,Low,City_A,0,,0,1.571037716
,30,Male,Bachelor's,24,Manager,Education,Teacher,Low,City_A,0,,0,7.952676441
,44,Male,Bachelor's,18,Analyst,Finance,Nurse,High,City_B,0,,0,8.522375786
,52,Male,High School,8,Analyst,Healthcare,Teacher,Low,City_C,0,,0,5.42878209
,50,Female,High School,24,Consultant,IT,Nurse,High,City_B,0,,0,1.664653062
,42,Female,Master's,26,Engineer,IT,Financial Analyst,Low,City_C,0,,0,6.887206675
,24,Male,Ph.D.,8,Analyst,Healthcare,Teacher,High,City_C,0,,0,2.63929577
,47,Male,Ph.D.,26,Analyst,Healthcare,Software Developer,High,City_A,0,,0,8.644433933
,27,Male,Master's,15,Engineer,Healthcare,Teacher,Medium,City_A,0,,0,3.466208076
,41,Female,Ph.D.,19,Engineer,Finance,Nurse,High,City_A,0,,0,8.629357513
,34,Female,Ph.D.,10,Analyst,Education,Teacher,Low,City_A,0,,0,4.842320877
,44,Female,Bachelor's,24,Engineer,Finance,Nurse,Medium,City_B,0,,0,6.368390553
,36,Female,Bachelor's,16,Manager,Finance,Software Developer,Low,City_C,0,,0,8.106062651
,52,Female,Ph.D.,11,Analyst,Healthcare,Financial Analyst,High,City_B,0,,0,1.363953187
,25,Male,Master's,12,Engineer,Education,Software Developer,Medium,City_C,0,,0,8.390494056
,32,Male,Master's,16,Analyst,IT,Nurse,High,City_B,0,,0,2.247832376
,23,Male,Ph.D.,16,Analyst,Healthcare,Financial Analyst,High,City_C,0,,0,4.225765197
,37,Male,Master's,28,Consultant,Education,Financial Analyst,Low,City_A,0,,0,5.255029271
,52,Female,Master's,20,Manager,IT,Teacher,Low,City_C,0,,0,9.058839253
,25,Male,Bachelor's,3,Manager,Finance,Software Developer,Low,City_A,0,,0,1.201965651
,49,Male,Master's,27,Consultant,Education,Nurse,Medium,City_C,0,,0,6.032823475
,37,Male,High School,9,Consultant,Finance,Nurse,Low,City_B,0,,0,6.782702501
,46,Male,Bachelor's,8,Analyst,Finance,Financial Analyst,High,City_C,0,,0,3.849240782
,34,Female,High School,10,Manager,Education,Teacher,Medium,City_B,0,,0,3.614380942
,26,Female,Ph.D.,29,Consultant,IT,Nurse,Low,City_B,0,,0,5.414222427
,51,Male,Master's,13,Engineer,Education,Teacher,Low,City_A,0,,0,2.683903761
,22,Male,High School,18,Analyst,IT,Financial Analyst,Low,City_C,0,,0,5.213070366
,26,Male,Master's,13,Manager,Healthcare,Financial Analyst,High,City_B,0,,0,7.885227911
,35,Male,High School,13,Analyst,Healthcare,Financial Analyst,Low,City_C,0,,0,8.608559537
,32,Female,Bachelor's,15,Analyst,Healthcare,Teacher,High,City_A,0,,0,4.466452464
,55,Female,Ph.D.,13,Engineer,Finance,Nurse,Medium,City_A,0,,0,6.555715418
,50,Male,High School,16,Engineer,Healthcare,Software Developer,Low,City_C,0,,0,1.000184662
,39,Male,Bachelor's,8,Consultant,Finance,Teacher,High,City_B,0,,0,5.953172353
,36,Female,Ph.D.,27,Engineer,IT,Financial Analyst,Low,City_B,0,,0,9.777126749
,46,Female,High School,27,Manager,Education,Software Developer,Low,City_B,0,,0,3.810385244
,51,Male,High School,19,Consultant,Education,Software Developer,Medium,City_C,0,,0,6.352985118
,23,Male,Bachelor's,10,Manager,Finance,Software Developer,Medium,City_B,0,,0,7.860552919
,48,Male,Ph.D.,12,Manager,Finance,Software Developer,High,City_B,0,,0,6.480397189
,36,Female,Ph.D.,14,Consultant,Finance,Software Developer,High,City_B,0,,0,4.766499734
,53,Female,Bachelor's,6,Engineer,IT,Financial Analyst,High,City_A,0,,0,2.37318016
,41,Female,Master's,21,Analyst,IT,Nurse,Medium,City_B,0,,0,5.173312577
,35,Female,Bachelor's,24,Engineer,Healthcare,Software Developer,High,City_C,0,,0,3.653057883
,48,Female,Ph.D.,9,Manager,Healthcare,Nurse,Medium,City_C,0,,0,7.263282599
,24,Male,Bachelor's,27,Manager,Education,Nurse,Medium,City_B,0,,0,4.977214909
,24,Male,Master's,7,Consultant,Healthcare,Teacher,Low,City_C,0,,0,8.648917881
,34,Male,Bachelor's,6,Manager,IT,Financial Analyst,Low,City_C,0,,0,2.739901932
,46,Male,Bachelor's,22,Consultant,IT,Software Developer,High,City_B,0,,0,4.759481098
,39,Female,High School,1,Consultant,IT,Nurse,Medium,City_A,0,,0,6.017544788
,22,Male,Master's,21,Engineer,IT,Teacher,Medium,City_B,0,,0,2.134132084
,26,Female,Ph.D.,14,Manager,Education,Nurse,Medium,City_C,0,,0,6.291190701
,23,Female,Master's,24,Engineer,Education,Software Developer,Low,City_C,0,,0,3.618292648
,51,Male,Ph.D.,6,Analyst,IT,Financial Analyst,Medium,City_B,0,,0,3.065834621
,38,Male,Ph.D.,12,Engineer,Finance,Financial Analyst,High,City_C,0,,0,2.277196658
,50,Male,High School,17,Manager,Healthcare,Software Developer,High,City_A,0,,0,4.148937331
,25,Male,Master's,5,Analyst,Education,Nurse,Low,City_B,0,,0,9.360841737
,30,Male,High School,29,Manager,Finance,Teacher,High,City_C,0,,0,1.279052734
,42,Male,Bachelor's,11,Analyst,Healthcare,Financial Analyst,Medium,City_A,0,,0,8.669405875
,33,Female,Master's,28,Manager,Finance,Financial Analyst,Medium,City_C,0,,0,4.57624808
,33,Female,Bachelor's,5,Engineer,IT,Nurse,High,City_A,0,,0,6.054414749
,25,Female,Master's,12,Manager,Healthcare,Nurse,Low,City_C,0,,0,5.615310672
,49,Male,Ph.D.,3,Consultant,Finance,Nurse,Medium,City_B,0,,0,9.331662354
,30,Female,Bachelor's,24,Consultant,Education,Teacher,Medium,City_C,0,,0,7.931163423
,53,Male,Master's,9,Engineer,Education,Nurse,Low,City_B,0,,0,9.863411818
,34,Male,Master's,6,Engineer,Education,Teacher,Medium,City_A,0,,0,8.149869565
,55,Female,Bachelor's,22,Analyst,Healthcare,Software Developer,High,City_A,0,,0,3.662996448
,40,Female,High School,2,Engineer,IT,Teacher,High,City_C,0,,0,9.665953114
,35,Male,Master's,26,Consultant,IT,Nurse,Low,City_B,0,,0,9.852092117
,26,Male,High School,2,Engineer,Healthcare,Teacher,Low,City_B,0,,0,2.107843333
,48,Female,High School,22,Consultant,Healthcare,Teacher,High,City_A,0,,0,9.109397654
,49,Female,High School,12,Engineer,IT,Teacher,Low,City_A,0,,0,6.977819646
,47,Female,High School,8,Consultant,Education,Financial Analyst,High,City_C,0,,0,9.29794393
,31,Female,High School,2,Analyst,IT,Nurse,Low,City_A,0,,0,9.241651182
,45,Female,Ph.D.,9,Manager,IT,Teacher,High,City_A,0,,0,9.022357281
,38,Female,High School,29,Manager,Finance,Nurse,Medium,City_B,0,,0,8.967480343
,37,Male,Ph.D.,16,Consultant,Education,Software Developer,Medium,City_B,0,,0,2.058816151
,38,Female,Master's,28,Engineer,Healthcare,Teacher,High,City_B,0,,0,2.291641375
,22,Male,Ph.D.,25,Engineer,IT,Teacher,Medium,City_A,0,,0,2.060014774
,42,Male,Ph.D.,15,Manager,Education,Software Developer,High,City_C,0,,0,1.819261799
,43,Female,High School,14,Consultant,Healthcare,Nurse,Low,City_C,0,,0,4.179567566
,26,Female,Master's,20,Engineer,Finance,Software Developer,Medium,City_A,0,,0,7.155625729
,57,Female,Master's,4,Manager,Finance,Software Developer,Medium,City_C,0,,0,4.192233518
,42,Male,Master's,4,Consultant,Education,Software Developer,Medium,City_A,0,,0,7.482702999
,30,Male,Bachelor's,11,Analyst,IT,Software Developer,High,City_C,0,,0,8.382548125
,48,Female,Ph.D.,21,Engineer,Healthcare,Nurse,Medium,City_A,0,,0,6.995932661
,33,Female,High School,24,Engineer,Education,Teacher,Low,City_B,0,,0,5.185942537
,39,Male,Bachelor's,18,Consultant,Finance,Software Developer,Medium,City_C,0,,0,3.659656956
,56,Male,High School,27,Manager,Healthcare,Software Developer,Low,City_B,0,,0,2.119630262
,36,Female,Bachelor's,5,Consultant,Healthcare,Financial Analyst,Medium,City_B,0,,0,5.442866451
,51,Female,Master's,2,Manager,IT,Nurse,Medium,City_C,0,,0,7.47639058
,54,Female,Bachelor's,15,Consultant,Finance,Software Developer,Low,City_A,0,,0,5.934188904
,57,Male,Master's,11,Analyst,Finance,Financial Analyst,Medium,City_B,0,,0,7.493337274
,51,Male,Bachelor's,27,Engineer,Finance,Software Developer,Low,City_B,0,,0,4.016977051
,47,Female,High School,24,Manager,Healthcare,Nurse,Low,City_A,0,,0,1.601164567
,42,Female,High School,17,Analyst,Finance,Financial Analyst,Low,City_A,0,,0,7.939881334
,58,Female,Bachelor's,16,Consultant,Education,Financial Analyst,Medium,City_C,0,,0,2.977517006
,52,Male,Ph.D.,15,Manager,Finance,Nurse,Medium,City_C,0,,0,6.546565542
,38,Male,Ph.D.,23,Manager,Healthcare,Financial Analyst,Low,City_A,0,,0,8.238634701
,38,Male,Bachelor's,3,Analyst,Finance,Financial Analyst,Medium,City_B,0,,0,2.251990017
,55,Female,Ph.D.,20,Consultant,Finance,Software Developer,High,City_A,0,,0,6.38645239
,45,Female,High School,15,Analyst,Healthcare,Financial Analyst,Low,City_C,0,,0,7.204369257
,54,Female,Ph.D.,24,Consultant,Finance,Teacher,Low,City_B,0,,0,7.718777801
,25,Male,Bachelor's,19,Analyst,IT,Nurse,High,City_B,0,,0,2.3289995
,30,Male,Ph.D.,28,Analyst,Healthcare,Software Developer,High,City_C,0,,0,8.426045458
,23,Male,Bachelor's,29,Analyst,Finance,Financial Analyst,Low,City_B,0,,0,1.847337095
,56,Female,High School,13,Analyst,IT,Teacher,High,City_A,0,,0,5.676251213
,59,Female,Master's,16,Consultant,Education,Software Developer,Low,City_C,0,,0,4.990714266
,36,Male,High School,23,Engineer,Healthcare,Nurse,Medium,City_B,0,,0,2.995894668
,24,Female,High School,12,Analyst,Finance,Financial Analyst,High,City_C,0,,0,3.717376673
,52,Female,Bachelor's,17,Consultant,Healthcare,Nurse,Low,City_B,0,,0,2.47992205
,44,Male,High School,16,Engineer,IT,Nurse,Low,City_A,0,,0,4.831535753
,33,Male,High School,9,Manager,Healthcare,Financial Analyst,Low,City_C,0,,0,1.319598348
,29,Male,Ph.D.,29,Manager,Education,Financial Analyst,High,City_B,0,,0,9.000237478
